timestamp,csi_data
2024-03-04 20:31:25,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -14, -12, -14, -12, -15, -12, -15, -11, -15, -11, -16, -10, -16, -9, -15, -10, -16, -9, -16, -8, -16, -8, -15, -8, -15, -8, -15, -7, -15, -8, -15, -7, -14, -6, -14, -7, -15, -7, -15, -7, -15, -7, -14, -7, -14, -7, -13, -8, -13, -7, -13, 0, 0, -7, -12, -8, -13, -8, -12, -8, -12, -8, -13, -8, -12, -8, -12, -9, -11, -8, -10, -9, -11, -8, -11, -9, -10, -9, -10, -10, -10, -9, -10, -9, -10, -9, -10, -9, -9, -10, -11, -11, -10, -11, -9, -10, -9, -11, -9, -10, -10, -11, -8, -11, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:28,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -17, -5, -17, -4, -17, -3, -16, -2, -16, -3, -17, -2, -16, -1, -16, -1, -16, -1, -16, -1, -16, -1, -15, 0, -15, -1, -15, -1, -15, 0, -15, 0, -14, 0, -14, 0, -14, 1, -14, 1, -14, 1, -14, 0, -13, 0, -14, 0, -13, -1, -14, 0, 0, 0, -13, 0, -13, 0, -13, -1, -13, -1, -13, -1, -13, -1, -12, -1, -13, -1, -12, -2, -12, -2, -13, -2, -12, -2, -13, -2, -13, -2, -13, -3, -14, -2, -13, -3, -13, -3, -13, -3, -13, -3, -13, -3, -12, -3, -13, -4, -13, -3, -13, -4, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:31,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 12, -13, 12, -13, 11, -13, 11, -13, 11, -13, 10, -14, 10, -14, 9, -13, 9, -14, 9, -13, 9, -13, 8, -14, 8, -14, 8, -13, 8, -13, 8, -13, 8, -13, 8, -12, 8, -12, 7, -13, 7, -12, 7, -12, 7, -12, 7, -11, 7, -11, 7, 0, 0, -11, 7, -11, 8, -10, 7, -11, 8, -11, 8, -11, 8, -10, 8, -10, 8, -9, 8, -9, 8, -9, 8, -10, 9, -9, 9, -10, 8, -9, 9, -9, 9, -9, 9, -8, 10, -9, 10, -8, 9, -10, 11, -8, 10, -9, 11, -8, 11, -8, 11, -8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:34,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 4, 16, 3, 16, 2, 16, 2, 15, 2, 16, 1, 16, 0, 15, 0, 15, 0, 15, 0, 15, 0, 15, 0, 15, -1, 14, 0, 14, 0, 14, 0, 14, -1, 13, 0, 14, 0, 13, 0, 14, 0, 13, 0, 13, 0, 12, 0, 13, 0, 12, 0, 0, 0, 12, 1, 12, 1, 12, 1, 11, 1, 12, 2, 13, 2, 12, 2, 11, 2, 11, 2, 11, 3, 11, 3, 12, 3, 12, 3, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 4, 11, 5, 11, 5, 11, 5, 11, 5, 11, 5, 11, 5, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:38,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 16, 17, 14, 16, 15, 16, 13, 17, 13, 19, 12, 18, 13, 17, 12, 17, 11, 17, 12, 18, 11, 18, 10, 17, 11, 18, 9, 18, 10, 17, 9, 17, 10, 16, 10, 15, 9, 15, 10, 16, 10, 16, 10, 15, 10, 15, 10, 15, 10, 15, 0, 0, 10, 15, 9, 14, 10, 14, 10, 13, 10, 14, 11, 13, 11, 13, 12, 13, 12, 12, 11, 12, 13, 12, 13, 12, 12, 12, 14, 12, 12, 13, 14, 11, 13, 11, 14, 12, 14, 12, 14, 11, 13, 13, 14, 12, 15, 10, 17, 10, 16, 11, 15, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:41,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 12, 10, 12, 10, 11, 10, 12, 10, 11, 10, 10, 10, 10, 11, 10, 11, 9, 10, 9, 11, 8, 11, 9, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 9, 8, 9, 7, 9, 8, 9, 0, 0, 7, 9, 8, 8, 9, 8, 8, 9, 8, 8, 8, 8, 9, 8, 8, 7, 8, 7, 9, 7, 8, 7, 9, 8, 9, 7, 9, 7, 9, 7, 10, 7, 11, 7, 10, 7, 10, 7, 11, 6, 12, 6, 11, 6, 11, 6, 12, 6, 11, 5, 11, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:44,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, -10, 18, -9, 18, -8, 19, -8, 18, -7, 18, -7, 18, -7, 18, -6, 17, -6, 17, -5, 17, -5, 17, -5, 17, -5, 17, -4, 17, -4, 16, -4, 16, -4, 15, -4, 16, -4, 15, -4, 15, -4, 15, -4, 14, -4, 15, -4, 13, -5, 14, -5, 0, 0, 13, -5, 13, -6, 14, -6, 12, -6, 13, -6, 12, -6, 12, -6, 12, -7, 11, -7, 11, -7, 11, -7, 11, -8, 11, -8, 11, -8, 10, -8, 10, -9, 10, -8, 10, -10, 10, -9, 9, -9, 10, -9, 10, -9, 9, -9, 9, -11, 8, -11, 9, -11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:47,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 6, -14, 6, -14, 5, -14, 5, -14, 4, -15, 4, -14, 4, -14, 3, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -14, 2, -13, 1, -14, 1, -13, 1, -13, 1, -13, 1, -13, 2, -13, 2, -12, 2, -13, 2, 0, 0, -12, 2, -13, 2, -13, 3, -12, 3, -13, 3, -12, 3, -12, 3, -13, 4, -12, 3, -12, 4, -12, 4, -12, 5, -12, 4, -13, 5, -12, 5, -12, 5, -12, 5, -12, 5, -12, 5, -11, 5, -12, 6, -12, 6, -11, 6, -12, 7, -11, 7, -12, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:50,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -4, 18, -5, 18, -5, 18, -5, 17, -6, 17, -6, 17, -6, 17, -7, 16, -6, 16, -6, 15, -7, 15, -7, 15, -7, 15, -7, 15, -7, 14, -7, 14, -8, 14, -7, 13, -7, 13, -6, 12, -7, 13, -6, 13, -6, 12, -6, 12, -5, 12, -5, 12, 0, 0, -5, 12, -4, 12, -4, 12, -4, 10, -4, 11, -3, 11, -3, 11, -3, 11, -2, 11, -2, 10, -2, 11, -2, 11, -1, 11, -1, 11, -1, 10, 0, 11, 0, 10, 0, 10, 0, 10, 0, 10, 1, 10, 1, 10, 1, 10, 2, 10, 2, 10, 2, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:53,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 16, 11, 16, 10, 16, 10, 17, 9, 17, 9, 17, 9, 17, 8, 18, 7, 17, 7, 18, 7, 17, 6, 17, 7, 17, 6, 17, 6, 16, 5, 16, 5, 16, 5, 15, 6, 15, 5, 15, 5, 15, 5, 14, 5, 14, 6, 14, 6, 13, 5, 13, 0, 0, 6, 13, 6, 13, 6, 13, 7, 13, 7, 12, 7, 12, 7, 12, 7, 12, 7, 11, 7, 11, 8, 11, 8, 11, 8, 11, 8, 11, 8, 11, 9, 11, 10, 10, 10, 11, 10, 11, 9, 10, 9, 10, 9, 10, 10, 10, 10, 10, 11, 10, 11, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:56,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -9, -16, -10, -15, -10, -15, -11, -14, -11, -14, -11, -14, -11, -13, -12, -12, -11, -12, -12, -12, -12, -12, -11, -11, -12, -11, -11, -11, -12, -11, -11, -10, -11, -10, -10, -10, -11, -9, -10, -10, -10, -10, -10, -9, -10, -10, -10, -9, -9, -10, -9, 0, 0, -9, -9, -10, -8, -10, -8, -10, -8, -10, -8, -10, -8, -10, -8, -10, -8, -10, -7, -10, -6, -10, -6, -10, -6, -10, -6, -10, -5, -10, -5, -11, -5, -10, -5, -11, -5, -11, -4, -11, -5, -11, -4, -11, -4, -12, -4, -12, -3, -11, -4, -12, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:31:59,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 5, -21, 5, -21, 4, -21, 3, -20, 3, -20, 2, -19, 1, -21, 1, -20, 0, -20, 0, -19, 1, -19, 0, -19, 0, -19, 0, -19, -1, -18, -1, -17, 0, -17, -1, -18, -1, -17, -1, -18, -1, -17, -1, -16, -1, -17, -1, -16, 0, -16, 0, 0, 0, -15, 0, -16, 1, -15, 1, -15, 1, -16, 1, -15, 2, -15, 2, -15, 2, -14, 2, -14, 2, -14, 3, -14, 3, -14, 3, -14, 4, -14, 3, -14, 4, -14, 5, -13, 5, -14, 5, -14, 5, -14, 6, -14, 6, -14, 6, -14, 6, -13, 6, -13, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:02,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 20, 18, 22, 18, 23, 16, 22, 15, 24, 15, 23, 15, 25, 14, 23, 15, 19, 11, 23, 12, 22, 12, 21, 10, 23, 10, 22, 11, 20, 8, 21, 10, 22, 8, 20, 10, 20, 9, 19, 7, 19, 9, 14, 7, 18, 9, 16, 9, 16, 9, 14, 0, 0, 9, 13, 10, 14, 9, 14, 11, 12, 10, 13, 8, 12, 9, 11, 9, 10, 9, 9, 10, 8, 10, 8, 9, 10, 10, 8, 10, 7, 10, 8, 9, 7, 13, 6, 11, 4, 10, 6, 10, 3, 11, 5, 10, 4, 12, 3, 13, 1, 9, 1, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:06,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -17, 11, -18, 10, -17, 9, -18, 9, -18, 9, -18, 8, -19, 7, -18, 7, -18, 6, -19, 6, -18, 5, -18, 5, -18, 5, -18, 5, -18, 4, -17, 4, -17, 5, -16, 4, -17, 4, -18, 4, -16, 4, -16, 3, -16, 4, -15, 5, -15, 5, -15, 5, 0, 0, -14, 5, -15, 5, -15, 5, -14, 5, -14, 6, -14, 5, -14, 6, -14, 6, -13, 6, -13, 6, -12, 8, -13, 7, -12, 7, -12, 8, -13, 8, -12, 8, -12, 9, -12, 8, -12, 9, -12, 9, -11, 9, -12, 9, -11, 9, -11, 10, -11, 10, -11, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:09,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, -1, 30, 0, 29, -1, 27, 2, 27, 3, 25, 3, 25, 3, 25, 4, 24, 5, 23, 6, 22, 7, 22, 6, 22, 6, 20, 8, 20, 5, 19, 4, 18, 5, 19, 3, 17, 4, 17, 5, 18, 4, 15, 3, 16, 2, 16, 3, 15, 2, 14, 2, 0, 0, 13, 0, 13, 0, 13, -1, 11, -1, 13, -1, 12, -1, 12, -2, 13, -2, 11, -3, 12, -4, 10, -5, 11, -5, 10, -4, 10, -5, 9, -7, 9, -6, 9, -7, 9, -6, 9, -8, 8, -8, 9, -9, 8, -8, 7, -9, 8, -9, 7, -10, 6, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:12,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, -14, 14, -14, 13, -13, 14, -12, 14, -13, 15, -12, 14, -11, 14, -10, 15, -9, 14, -10, 13, -10, 14, -9, 14, -9, 14, -9, 14, -8, 13, -7, 14, -8, 12, -7, 13, -8, 12, -8, 12, -7, 12, -8, 12, -8, 12, -8, 11, -8, 10, -8, 0, 0, 10, -8, 11, -8, 10, -9, 10, -8, 10, -9, 10, -9, 9, -9, 9, -9, 9, -9, 8, -9, 8, -11, 9, -10, 8, -10, 9, -11, 8, -10, 8, -11, 8, -11, 8, -11, 8, -12, 8, -12, 7, -11, 8, -12, 8, -13, 7, -13, 6, -12, 7, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:15,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, -15, 11, -15, 11, -14, 12, -14, 11, -13, 12, -14, 12, -13, 12, -11, 13, -12, 12, -11, 12, -12, 12, -11, 11, -10, 12, -10, 12, -10, 11, -10, 11, -9, 11, -9, 11, -9, 11, -9, 11, -9, 10, -9, 9, -9, 10, -9, 9, -9, 9, -9, 0, 0, 8, -9, 8, -9, 8, -10, 7, -9, 7, -10, 7, -9, 7, -10, 7, -10, 6, -10, 6, -10, 6, -10, 6, -10, 5, -11, 6, -11, 5, -10, 5, -11, 4, -11, 5, -12, 5, -12, 4, -11, 4, -13, 4, -12, 4, -12, 3, -13, 3, -13, 3, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:18,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20, 1, -21, 1, -21, 0, -22, 0, -21, -1, -21, -2, -20, -3, -20, -3, -19, -3, -19, -3, -20, -3, -18, -4, -19, -4, -18, -4, -19, -4, -18, -3, -17, -4, -17, -4, -18, -4, -17, -4, -17, -4, -17, -4, -16, -4, -17, -3, -16, -3, -16, -3, 0, 0, -16, -2, -16, -2, -16, -2, -15, -2, -17, -1, -16, -1, -16, 0, -16, -1, -16, -1, -16, 0, -15, 1, -16, 1, -16, 1, -15, 1, -15, 1, -16, 2, -15, 2, -15, 2, -15, 2, -16, 2, -16, 2, -16, 3, -16, 3, -16, 4, -16, 3, -16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:21,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, -25, 23, -24, 22, -21, 22, -22, 22, -19, 23, -19, 22, -18, 22, -17, 21, -15, 18, -15, 19, -15, 17, -15, 17, -15, 18, -15, 15, -14, 14, -14, 14, -13, 13, -12, 13, -12, 13, -11, 12, -13, 11, -11, 10, -11, 9, -12, 8, -12, 8, -10, 0, 0, 8, -11, 5, -11, 5, -11, 5, -9, 5, -10, 5, -9, 3, -10, 3, -9, 3, -8, 3, -8, 2, -7, 2, -7, 3, -7, 2, -6, 2, -6, 1, -6, 1, -6, 1, -3, 0, -3, 0, -3, 1, -2, 0, -3, 0, -2, -1, -3, -1, -2, 1, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:24,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -9, -19, -10, -18, -10, -18, -10, -17, -11, -16, -11, -16, -11, -15, -12, -15, -12, -16, -11, -15, -12, -14, -12, -14, -12, -13, -12, -14, -12, -13, -11, -13, -12, -13, -11, -13, -11, -12, -11, -12, -11, -12, -11, -12, -10, -12, -10, -12, -10, -12, -10, 0, 0, -12, -9, -12, -9, -13, -9, -12, -8, -13, -8, -12, -7, -13, -7, -13, -7, -12, -7, -12, -7, -13, -6, -14, -6, -13, -6, -14, -5, -14, -6, -14, -5, -14, -5, -14, -5, -14, -4, -14, -5, -15, -4, -15, -3, -15, -4, -16, -3, -15, -4, -15, -3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:27,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3, 10, -1, 13, 0, 10, 1, 12, 0, 11, 1, 12, 2, 10, 4, 14, 4, 13, 3, 12, 5, 14, 2, 15, 1, 11, 2, 11, 0, 15, -3, 17, -2, 14, 2, 16, 0, 13, -6, 23, -1, 15, -2, 14, -3, 15, -6, 15, -4, 13, -4, 17, 0, 0, -2, 11, -2, 14, -7, 15, -4, 12, 1, 13, -3, 18, -3, 16, -4, 11, -1, 10, 1, 14, -2, 10, -6, 12, -5, 16, -1, 11, -2, 9, 0, 13, 4, 11, 0, 13, 4, 14, 4, 13, 3, 10, -1, 12, 1, 13, -1, 15, 2, 16, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:30,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, -6, 26, -6, 26, -3, 27, -3, 28, -4, 25, -1, 27, -3, 24, -1, 23, -2, 25, 0, 23, -1, 23, -1, 25, 0, 23, 1, 21, 0, 19, -2, 20, 0, 18, 2, 21, 1, 18, 2, 18, 1, 16, -1, 16, -1, 20, -1, 17, -1, 16, -2, 0, 0, 14, 0, 13, -2, 17, -2, 15, -4, 14, -1, 14, -3, 12, -5, 14, -3, 11, -5, 13, -4, 10, -5, 11, -5, 10, -2, 10, -4, 12, -6, 9, -6, 12, -7, 11, -5, 10, -8, 7, -7, 11, -6, 10, -8, 13, -5, 9, -5, 6, -6, 7, -8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:33,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, 4, -20, 3, -23, -2, -21, 2, -22, 0, -19, 1, -21, 0, -18, 1, -17, -1, -19, 1, -17, 0, -18, 3, -19, 2, -20, 3, -18, 3, -17, 0, -15, 1, -15, 4, -17, 1, -19, 2, -18, 3, -14, 5, -14, 4, -19, 2, -16, 7, -15, 4, 0, 0, -15, 4, -17, 4, -17, 7, -16, 5, -17, 6, -19, 5, -20, 7, -21, 5, -17, 8, -18, 4, -19, 7, -19, 9, -19, 7, -16, 7, -20, 5, -19, 6, -20, 10, -20, 3, -20, 4, -19, 7, -19, 5, -21, 4, -20, 8, -26, 11, -17, 3, -22, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:36,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 14, 16, 14, 17, 15, 16, 16, 16, 16, 15, 15, 14, 16, 12, 16, 10, 15, 12, 15, 13, 14, 12, 16, 11, 14, 11, 15, 10, 15, 8, 13, 8, 15, 9, 12, 10, 13, 9, 12, 8, 10, 9, 11, 8, 10, 9, 8, 8, 8, 8, 8, 0, 0, 11, 8, 8, 8, 9, 8, 8, 5, 8, 7, 10, 6, 9, 6, 10, 4, 8, 5, 8, 4, 8, 4, 10, 3, 10, 3, 10, 2, 11, 3, 10, 2, 12, 2, 11, 2, 13, 2, 11, 1, 12, 3, 11, 1, 11, 2, 14, 2, 11, 1, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:39,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 11, 13, 11, 13, 12, 14, 10, 11, 11, 13, 10, 12, 9, 13, 9, 14, 7, 13, 7, 12, 8, 12, 8, 12, 8, 12, 7, 11, 6, 13, 8, 13, 6, 12, 6, 12, 6, 13, 7, 11, 6, 12, 7, 11, 6, 11, 7, 10, 7, 12, 0, 0, 7, 12, 8, 11, 6, 10, 6, 10, 6, 12, 7, 10, 7, 10, 7, 9, 6, 10, 6, 10, 8, 9, 9, 9, 9, 9, 10, 10, 8, 10, 9, 9, 7, 7, 9, 9, 10, 10, 10, 10, 10, 10, 9, 9, 10, 8, 11, 8, 10, 9, 11, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:43,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 2, -13, 2, -13, 2, -12, 1, -13, 1, -13, 1, -13, 0, -12, 0, -12, 1, -12, 0, -13, 1, -13, 0, -13, 0, -12, 0, -12, 1, -12, -1, -12, -2, -13, -1, -12, -1, -11, -1, -12, -1, -12, -1, -12, -1, -12, -1, -12, -1, -12, -2, 0, 0, -11, -2, -12, -1, -12, 0, -11, -2, -12, -1, -11, -2, -12, -1, -12, -1, -11, 0, -11, -1, -12, 0, -13, 0, -12, 0, -12, 0, -11, 0, -12, 0, -12, 1, -12, 0, -13, 0, -12, 0, -12, 0, -13, 0, -13, 1, -14, 1, -14, 1, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:46,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -19, -16, -17, -16, -17, -17, -18, -15, -16, -17, -16, -18, -13, -16, -15, -16, -12, -15, -12, -16, -11, -17, -11, -17, -11, -13, -11, -16, -10, -14, -10, -13, -11, -11, -8, -12, -10, -11, -9, -9, -10, -11, -9, -10, -10, -7, -10, -9, -9, -8, -10, -7, 0, 0, -10, -7, -12, -6, -10, -6, -11, -6, -12, -4, -12, -5, -10, -5, -12, -4, -10, -2, -12, -3, -11, -2, -13, -3, -14, -1, -13, -1, -13, -2, -13, 1, -13, 0, -16, 0, -14, 1, -15, 0, -15, 0, -14, 1, -15, 2, -16, 2, -16, 0, -17, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:49,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18, -15, -15, -13, -17, -14, -14, -16, -14, -14, -16, -15, -15, -15, -15, -16, -13, -15, -13, -15, -14, -16, -14, -15, -15, -16, -14, -13, -12, -16, -13, -14, -11, -15, -12, -15, -12, -14, -11, -15, -11, -16, -13, -14, -12, -13, -10, -12, -11, -13, -10, -13, 0, 0, -12, -14, -12, -12, -12, -11, -11, -12, -11, -11, -13, -11, -11, -11, -10, -11, -12, -12, -13, -12, -12, -11, -13, -11, -13, -10, -14, -10, -14, -10, -13, -10, -13, -10, -13, -12, -14, -10, -14, -12, -15, -11, -14, -10, -14, -10, -13, -10, -12, -13, -15, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:52,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -25, -3, -26, -3, -25, -4, -23, -2, -26, 0, -24, -1, -23, 0, -24, 0, -22, 0, -23, -1, -21, 2, -22, 1, -20, 2, -19, -2, -21, -1, -18, -1, -19, 2, -20, -1, -19, 0, -18, 0, -18, 0, -16, -1, -17, -1, -16, -1, -17, -1, -16, 0, 0, -1, -15, -4, -15, -3, -17, -2, -16, -3, -14, -3, -15, -4, -14, -5, -14, -4, -14, -6, -15, -4, -13, -6, -15, -5, -13, -8, -12, -9, -13, -7, -14, -8, -11, -8, -15, -7, -13, -8, -14, -8, -12, -10, -13, -10, -13, -10, -13, -9, -14, -8, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:55,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -18, 6, -17, 7, -16, 5, -17, 8, -18, 7, -16, 7, -17, 6, -15, 6, -14, 7, -15, 8, -16, 6, -14, 6, -15, 6, -13, 8, -13, 7, -12, 6, -13, 7, -13, 4, -12, 6, -13, 6, -12, 4, -13, 3, -12, 5, -11, 4, -12, 4, -11, 0, 0, 4, -13, 2, -12, 2, -12, 3, -11, 1, -11, 1, -13, 1, -11, 0, -13, 1, -13, 1, -14, -1, -13, 1, -14, -1, -13, 0, -13, -1, -15, 0, -16, -1, -15, -2, -15, -1, -16, 0, -15, 0, -16, -1, -15, -1, -17, -1, -17, -2, -15, -1, -17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:32:58,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 2, 34, 3, 31, 3, 33, 3, 31, 1, 32, 0, 29, -2, 34, -2, 30, 0, 28, -2, 29, -2, 29, -1, 30, -1, 28, 0, 28, -4, 26, -3, 23, -1, 26, 0, 25, -3, 21, -2, 22, -2, 22, -2, 19, 0, 23, -1, 19, 1, 17, 0, 0, -1, 18, 1, 18, 2, 16, 0, 14, 3, 15, 1, 13, 2, 13, 0, 10, 2, 10, 1, 12, 3, 11, 2, 10, 2, 11, 4, 8, 4, 9, 4, 8, 4, 8, 5, 7, 4, 7, 4, 5, 3, 7, 4, 8, 3, 4, 3, 6, 5, 4, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:33:01,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, -11, 13, -11, 14, -11, 13, -9, 14, -10, 13, -10, 15, -8, 15, -9, 14, -8, 14, -6, 15, -7, 14, -8, 12, -7, 15, -5, 14, -6, 13, -7, 13, -6, 12, -6, 14, -5, 13, -6, 13, -5, 12, -5, 12, -5, 12, -6, 12, -6, 11, -5, 0, 0, 9, -6, 11, -5, 10, -6, 10, -6, 10, -7, 8, -6, 10, -6, 10, -6, 8, -6, 8, -7, 7, -7, 7, -6, 7, -8, 6, -9, 6, -8, 7, -10, 6, -9, 6, -9, 5, -9, 4, -8, 4, -9, 5, -9, 3, -9, 5, -10, 4, -9, 4, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:33:04,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 6, 17, 2, 18, 7, 14, 7, 15, 6, 16, 10, 15, 6, 12, 7, 11, 6, 12, 9, 11, 7, 12, 5, 13, 7, 11, 6, 11, 8, 8, 10, 12, 9, 10, 6, 10, 6, 11, 10, 10, 8, 12, 9, 11, 8, 10, 10, 8, 8, 13, 0, 0, 8, 11, 10, 15, 10, 10, 11, 10, 9, 10, 11, 10, 13, 11, 10, 9, 12, 12, 10, 13, 12, 15, 12, 13, 10, 11, 12, 12, 15, 14, 14, 14, 13, 13, 14, 18, 16, 16, 14, 14, 15, 13, 12, 15, 12, 16, 14, 19, 13, 16, 13, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:33:07,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, -6, 19, -5, 20, -4, 18, -5, 19, -6, 18, -5, 15, -2, 17, -3, 15, -3, 17, -3, 14, -2, 15, -3, 13, -2, 14, -1, 13, -2, 15, -2, 15, -4, 12, -2, 13, -2, 14, -1, 14, 0, 13, -3, 12, -2, 14, -5, 13, -4, 13, -3, 0, 0, 13, -3, 12, -5, 11, -2, 12, -4, 12, -6, 13, -4, 11, -6, 12, -5, 15, -3, 12, -5, 13, -6, 14, -7, 13, -6, 15, -7, 15, -7, 14, -6, 14, -9, 15, -7, 14, -7, 12, -8, 13, -5, 14, -6, 14, -8, 15, -7, 16, -6, 17, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
